363,0.556733,0.55686,0.556019
364,0.55682,0.557654,0.556173
365,0.557613,0.556152,0.556327
366,0.556114,0.555238,0.556481
367,0.555198,0.554743,0.556636
368,0.554703,0.553647,0.55679
369,0.553608,0.554952,0.556944
370,0.55491,0.554748,0.557099
371,0.554708,0.558399,0.557253
372,0.558355,0.558409,0.557407
373,0.558369,0.5598,0.557562
374,0.559758,0.56149,0.557716
375,0.561448,0.564715,0.55787
376,0.564672,0.566479,0.558025
377,0.566437,0.566218,0.558179
378,0.566178,0.566736,0.558333
379,0.566695,0.56655,0.558488
380,0.566509,0.567968,0.558642
381,0.567927,0.569227,0.558796
382,0.569185,0.569123,0.558951
383,0.569083,0.56973,0.559105
384,0.569689,0.569092,0.559259
385,0.569052,0.569203,0.559414
386,0.569163,0.56915,0.559568
387,0.569109,0.568287,0.559722
388,0.568247,0.566715,0.559877
389,0.566676,0.566458,0.560031
390,0.566418,0.566755,0.560185
391,0.566714,0.569784,0.56034
392,0.569741,0.569824,0.560494
393,0.569783,0.571099,0.560648
